,0
141,0.16951923845351602
142,0.19449097599591111
143,0.18018198237277708
144,0.18330768141467998
145,0.20768010134382597
146,0.1982720243183405
147,0.17547477896621744
148,0.1945404327814941
149,0.19263926929766612
150,0.2088413759510569
151,0.1658609133507722
152,0.1631636419168328
153,0.18906490342260965
154,0.18324284342847702
155,0.1478485446374413
156,0.149139024460906
157,0.21337305681325763
158,0.2062145831723329
159,0.13113154992243925
160,0.20476922968323527
161,0.1751125654497092
162,0.20779543961539368
163,0.17415397827215923
164,0.22832201339682331
165,0.16407246547880625
166,0.22021386077586233
167,0.1863359195058758
168,0.1890477177189151
169,0.2309663281331808
170,0.16411833545464363
171,0.20614475180525332
172,0.16193135519939666
173,0.20462634468693408
174,0.17476748979728685
175,0.1550322159102368
176,0.18784912933164954
177,0.16488264991512527
178,0.14937522772855058
179,0.16959591948960193
180,0.19330305704851564
181,0.18521632117643494
182,0.21821837406849384
183,0.18216007372712376
184,0.194623488670394
185,0.19706003772980335
186,0.18025692688515257
187,0.15690702123901468
188,0.1923063212068411
189,0.1695099656872239
190,0.20663130548764
191,0.18623740468709205
192,0.15907750184177927
193,0.2277631082492538
194,0.23612024456647124
195,0.17321607428048497
196,0.1953415652086399
197,0.19640740033878348
198,0.1652196503170492
199,0.20693782532287533
200,0.19333371618031717
201,0.1550925993961171
202,0.2110596063138125
203,0.2034336448984065
204,0.23028749793058473
205,0.19606703021307664
206,0.21806793192386234
207,0.19190308104666368
208,0.20032487221719117
209,0.1765284372943577
210,0.1521643743046126
211,0.19864114657838572
212,0.14432136544266871
213,0.17316139727319785
214,0.19801657561201644
215,0.19551845406976023
216,0.1725475894605279
217,0.20360159465640326
218,0.20919710995182156
219,0.16776052195724034
220,0.20542261895395394
221,0.16159613990463872
222,0.17359853784426105
223,0.16625757444812977
224,0.18939848104056256
225,0.19528140146597506
226,0.17537962139569035
227,0.17338823329411557
228,0.17514074777585853
229,0.24108477859209035
230,0.23192046363834878
231,0.20747239114867233
232,0.21386002941525117
233,0.18132856511428613
234,0.15522262609666715
235,0.152261623728631
236,0.1944823334980088
237,0.17114098079400225
238,0.20530682807707562
239,0.15881333022333674
240,0.2253709723960151
241,0.17713873043580777
242,0.1873609603342997
243,0.15373001807650485
244,0.19218581622931674
245,0.17277877004477143
246,0.1899450140453487
247,0.185762129863772
248,0.23215044724647813
249,0.18853615952263875
250,0.1998959272126311
251,0.20690268342525628
252,0.19770163372011273
253,0.22077311453004697
254,0.17222416529495194
255,0.24747877766143878
256,0.1873406502659484
257,0.1771465393813194
258,0.1738032329909957
259,0.18230720148312513
260,0.2489510748821825
261,0.23521991199931438
262,0.16954092612725458
263,0.18214068126205793
264,0.1969721913864134
265,0.19180290246516915
266,0.17123000537588826
267,0.170350427029425
268,0.17753793359012207
269,0.18215701415422592
270,0.15651093992568985
271,0.18493444545010498
272,0.17440401230467514
273,0.1897216353272285
274,0.1950020275857625
275,0.1674141363891833
276,0.23711486874690954
277,0.20312904304844576
278,0.16926596527357068
279,0.1720326372351326
280,0.2015043474189966
281,0.22368116694439216
282,0.16873749743199565
283,0.1756094461068543
284,0.17055681531243047
285,0.20241708512992562
286,0.18840650082019758
287,0.2222573283620734
288,0.2069126578043999
289,0.17867319887960842
290,0.1948936167321474
291,0.20962341876243995
292,0.18607827828957987
293,0.19825504856491463
294,0.19808126315770472
295,0.17614995523175428
296,0.1899948117402412
297,0.17428756870891482
298,0.1652354123377977
299,0.17182918865916683
300,0.17061180844777615
301,0.17993064619254603
302,0.22580891999847624
303,0.17134399844854123
304,0.23172763475511116
305,0.16869083240775218
306,0.17575959445402564
307,0.20707835996486063
308,0.15251879824166428
309,0.15367050070006133
310,0.2258326872762334
311,0.22400952519259593
312,0.2207931402093682
313,0.16677641581919758
314,0.17460972707274394
315,0.19412021845379618
316,0.162866813322412
317,0.17799737423106612
318,0.19539646652714632
319,0.18972580892369756
320,0.2015263305428357
321,0.18435021053537043
322,0.17275129574008133
323,0.22047111665850688
324,0.20511066384909182
325,0.14704595439394796
326,0.1989356022714476
327,0.16137928625263243
328,0.2027928604164048
329,0.21347263227247326
330,0.17484521828951338
331,0.1723973725054527
332,0.1954779412945533
333,0.17722811363259272
334,0.1945277686250228
335,0.19890222042920386
336,0.22520761684321933
337,0.18386272141105447
338,0.19447918124147792
339,0.20756877936262377
340,0.17528356644837192
341,0.15097714143068192
342,0.19598734051997518
343,0.171074593064207
344,0.17493103552678907
345,0.2336811965515924
346,0.1687875762412608
347,0.17924897697059117
348,0.22353153807783938
349,0.16214634173127992
350,0.20782569532520567
351,0.18597144943309546
352,0.19889738123977743
353,0.19287391784305338
354,0.192544707294879
355,0.18568802308660678
356,0.17532755640967956
357,0.22534523402877837
358,0.15786044962606557
359,0.16199231591325233
360,0.20563488537202348
361,0.1683676015889068
362,0.16794472504875163
363,0.19628782392957075
364,0.2005088545617469
365,0.1682813772489596
366,0.21327044212557716
367,0.17978076421129305
368,0.1516998619584421
369,0.15969519137842725
370,0.1943315300659426
371,0.16267157408286062
372,0.18802472111724394
373,0.16506269552119757
374,0.19573332631506107
375,0.18343816056443646
376,0.16736219435818073
377,0.2118960221155322
378,0.16771408512948965
379,0.19946962399220308
380,0.16679933065111918
381,0.19144903030010377
382,0.1828519276823248
383,0.19750606735331008
384,0.20625125047285964
385,0.17255555032521486
386,0.19666689409903934
387,0.19251675989912795
388,0.1724497961394097
389,0.16192152510834645
390,0.20693665722868476
391,0.1767433136535026
392,0.2092586575832952
393,0.1641138471966637
394,0.1873268600957148
395,0.19949362172357754
396,0.20025363089010786
397,0.17877638158805587
398,0.13995892586856473
399,0.1691690019957015
400,0.160152444906539
401,0.17835226919930544
402,0.17262088621166696
403,0.19253430752710426
404,0.181077049858756
405,0.15292018001530805
406,0.185093665701952
407,0.1437578118736151
408,0.2200725338754774
409,0.18491406710818464
410,0.17857299436560806
411,0.18842681300217803
412,0.1760672791688399
413,0.23357014092837494
414,0.1723411128860772
415,0.1711673540342868
416,0.20351252852325905
417,0.1582055493154524
418,0.21213540816036427
419,0.18227155291854152
420,0.15394722215943202
421,0.20359500795390698
422,0.15743114603456446
423,0.14800381374227864
424,0.18095369329724262
425,0.18529343071189938
426,0.1656693227558217
427,0.19988441979212349
428,0.1709221663649908
429,0.20084509010750098
430,0.17458649486358382
431,0.18772831080543884
432,0.15588700611452777
433,0.16196427849551323
434,0.17986315500479524
435,0.20238501684877844
436,0.2126568302673508
437,0.21298370487947244
438,0.1804714112096749
439,0.18012276308470565
440,0.20736681466610887
441,0.20869366161441824
442,0.17041389922934014
443,0.17310366481759754
444,0.19082946849961377
445,0.16662029430786443
446,0.21061238621498454
447,0.18730569643202594
448,0.19333525133587065
449,0.15540787726382274
450,0.1745116726486204
451,0.21877184218297163
452,0.14851350443591754
453,0.15977286952574046
454,0.17961081820220462
455,0.17828308428719677
456,0.1746304851444177
457,0.18032561261231933
458,0.1626201432527587
459,0.25716407356583487
460,0.15664415048067196
461,0.18244409227627914
462,0.1628706699667885
463,0.18688262676992612
464,0.20259471301859805
465,0.16369379342770507
466,0.19801247443180597
467,0.23092196790824646
468,0.16992115444716546
469,0.18408178877334003
470,0.22284554203073623
471,0.17785817309988225
472,0.21595114116105818
473,0.1857188206625249
474,0.17881730913369787
475,0.2007579088572037
476,0.17630274441918614
477,0.19991514712840516
478,0.17313168496121104
479,0.1780673113668092
480,0.1944430821020503
481,0.16951702050150433
482,0.21941678390656413
483,0.17364634679202784
484,0.1841974349126784
485,0.20891124889433907
486,0.20625610683228787
487,0.17811503660580771
488,0.21594415923892676
489,0.1786376550823311
490,0.18955419533905837
491,0.17740291740226638
492,0.16572688719777817
493,0.21248428086801666
494,0.17352423128457498
495,0.1792384091932965
496,0.20106450801504705
497,0.19849790503857667
498,0.24456276725414108
499,0.2033760202370932
500,0.17024310337604404
501,0.19085102208830212
502,0.24376984039365482
503,0.2480811589993454
504,0.17064129791125304
505,0.20093183023516611
506,0.19697294329472145
507,0.19583204041119018
508,0.201414944449501
509,0.2232196633263396
510,0.15757455800922188
511,0.18033703436834955
512,0.19333999127643106
513,0.18048894002001892
514,0.19634397795344338
515,0.18268282651372197
516,0.18289592468174665
517,0.21137169595767455
518,0.1645646021902443
519,0.15340408027405683
520,0.1717865076827041
521,0.15752634802021592
522,0.18075865629137527
523,0.18885131138618041
524,0.1713492206124902
525,0.16761490030527082
526,0.19402478326165806
527,0.1705785471876811
528,0.16764974235256375
529,0.211718849791655
530,0.17551281213142197
531,0.15420429857197104
532,0.2012810293366648
533,0.26725863767721875
534,0.2001557285144071
535,0.19400446208293953
536,0.21379762732042093
537,0.17102928159989564
538,0.17680835894297728
539,0.18488240821233431
540,0.2262468600355382
541,0.18893956047500798
542,0.20874825939554073
543,0.1881016642395782
544,0.1550975639627617
545,0.22756384750048672
546,0.18495602190055535
547,0.15716570962774043
548,0.19409075734985753
549,0.18600210387187321
550,0.21400799263292744
551,0.16542213115835933
552,0.16236354843633585
553,0.18382002455589885
554,0.16499993411736188
555,0.1864204936180276
556,0.1502828607779538
557,0.20716903340160683
558,0.1764808463721986
559,0.18870874481453193
560,0.22483711047509758
561,0.20954766260289182
562,0.21662269615078208
563,0.15175667889572353
564,0.20444827927844986
565,0.17878100808086525
566,0.1882925883391381
567,0.17305520360305207
568,0.17751974957428684
569,0.18051020632350706
570,0.20021903106782743
571,0.16595157450975775
572,0.20040062177026266
573,0.16430795031656456
574,0.1705109822394948
575,0.19551689227963884
576,0.20249299683364053
577,0.2370857705325136
578,0.1900627866575612
579,0.1922597355240561
580,0.22188507258553525
581,0.189086982900705
582,0.20023391940324703
583,0.1829115736498792
584,0.16660919242539815
585,0.21129498963424032
586,0.23178404206963046
587,0.16509639644805582
588,0.17884649378604428
589,0.18586661810366453
590,0.2041102832610206
591,0.18777866514617744
592,0.20896090530207304
593,0.18818682622445249
594,0.17448414823647576
595,0.18933634989911433
596,0.1674615324201207
597,0.16517527428781412
598,0.18960309737024708
599,0.1908109242323553
600,0.15249314209206727
601,0.1793029451037584
602,0.20454926239269547
603,0.2067173602599545
604,0.19367401196313244
605,0.19182238746370867
606,0.16926338348402592
607,0.22870360019510746
608,0.15986202189731044
609,0.15916090486155243
610,0.20779806509983148
611,0.19979145100648046
612,0.18039230298781964
613,0.1793683818864222
614,0.21391041519256954
615,0.19416656028600365
616,0.15841943648012305
617,0.1561634611956948
618,0.1662196472097404
619,0.2107811543944355
620,0.18531416815015683
621,0.17977318613069282
622,0.1718105910510111
623,0.14905220938636488
624,0.16761070016365634
625,0.18911272703794327
626,0.1716541034137784
627,0.2080223357151558
628,0.15121667074746892
629,0.19182122098090598
630,0.16018154440008095
631,0.1898641122319528
632,0.1623975753727848
633,0.20447371030909633
634,0.14767954463131933
635,0.19622558058954778
636,0.17600505263392294
637,0.18800162768636355
638,0.17358211227639395
639,0.18067062825591163
640,0.16813421335866027
641,0.18649531199359354
642,0.1882105850205682
643,0.19072558125645966
644,0.18134103326400636
645,0.1922820661944608
646,0.21215960019227975
647,0.22102801673890266
648,0.1999598086237941
649,0.21638510060227084
650,0.20250481244790636
651,0.2072420050601785
652,0.18608160077675823
653,0.22254569646539152
654,0.20617446041018211
655,0.17115850576736455
656,0.1762268534449401
657,0.17318126827419478
658,0.15646133403087364
659,0.18939776214259474
660,0.20024767395109566
661,0.16065216596658655
662,0.1754140216752761
663,0.18071114902343954
664,0.16601867798656164
665,0.19642974272762143
666,0.17703015444743622
667,0.1765331740556342
668,0.16136292725075566
669,0.19322487415657782
670,0.2164202393801938
671,0.1982454288564499
672,0.19857144884658734
673,0.17006467577327813
674,0.17371963891977324
675,0.20824792194747022
676,0.1714265867790395
677,0.1701323751629071
678,0.16181115905263585
679,0.19845675058078407
680,0.1928140586552314
681,0.1774224863441821
682,0.20211037533883
683,0.14869061488215177
684,0.2036187780690385
685,0.17698064957074447
686,0.18251142645551596
687,0.19316876207559935
688,0.15664562656878725
689,0.17684533836687014
690,0.20460139484753864
691,0.22181278497532114
692,0.1805867436698534
693,0.14653724844953647
694,0.17639857242837229
695,0.16451987798238274
696,0.17438667173008401
697,0.13581053529839576
698,0.17725880829476803
699,0.20622002517528784
700,0.16829240903813167
701,0.17647078223232956
702,0.17862004542247187
703,0.2716922150806607
704,0.1929923997807261
705,0.19101923294372064
706,0.17375087157221858
707,0.20450895004043312
708,0.1920334909149068
709,0.198107487700752
710,0.1560829804820516
711,0.18646349884152597
712,0.18788554497030147
713,0.23453109308707182
714,0.16489763038748437
715,0.18834108610179476
716,0.18184017858934418
717,0.18066293656353674
718,0.18749533095901325
719,0.14220241559162758
720,0.18383926602392092
721,0.15893137587010286
722,0.18518074387530767
723,0.1702418828012411
724,0.19896999527657563
725,0.16960615792322467
726,0.16988281293877922
727,0.1628670054475072
728,0.19820326780412154
729,0.1592955708295719
730,0.22668698669197657
731,0.1916794615563055
732,0.17461736662254504
733,0.20523634655394396
734,0.1591138928937733
735,0.13685355376693023
736,0.1907780119253157
737,0.22107994418805152
738,0.1665421388793783
739,0.22577780446437212
740,0.2403706120291979
741,0.1970417729383625
742,0.1670122525152623
743,0.18580407334629187
744,0.1333346465740682
745,0.18497322704947564
746,0.18208554446370048
747,0.20456210699031882
748,0.1996463049287242
749,0.17107402311349193
750,0.1603442541691264
751,0.2068686984195111
752,0.19304095213246986
753,0.187965084241289
754,0.18262052084110902
755,0.20111503065970515
756,0.15701547396076232
757,0.18405849792908968
758,0.1860775645806399
759,0.1646408547415621
760,0.19887858913981138
761,0.1567792701078848
762,0.19404322305459273
763,0.15013893988591834
764,0.19554757607202175
765,0.17361992259197567
766,0.17687710976188495
767,0.17709443138056283
768,0.20136694901063043
769,0.12884922753442432
770,0.1736106850860705
771,0.16233801749335922
772,0.18102695876312985
773,0.17193431828131836
774,0.18576658236387047
775,0.18489541960890019
776,0.20324548943035206
777,0.14043227753061263
778,0.18192656449920092
779,0.2177293285617544
780,0.16457193210416604
781,0.18282311659187808
782,0.1891717683232104
783,0.16154217976118987
784,0.22984690156585275
785,0.1680856164950181
786,0.16796604446137933
787,0.15517244605465194
788,0.15781171330905772
789,0.17560195700627917
790,0.18259909252099865
791,0.2174336100021587
792,0.15366505750918247
793,0.19343963709316572
794,0.18320467197720938
795,0.15342260751725018
796,0.19643741501465728
797,0.19587512269950294
798,0.2057529083967692
799,0.18813346815122675
800,0.24042839415231473
801,0.17345986136690275
802,0.1600614878242229
803,0.18850397502433128
804,0.20636742021660057
805,0.15377557525006535
806,0.1760486956023444
807,0.22069782707585076
808,0.2142257025252484
809,0.15744270294711726
810,0.22265018793055988
811,0.17013885557709435
812,0.1633025809084526
813,0.1728767421781127
814,0.1500412095208718
815,0.1538286403432193
816,0.18885315163671382
817,0.18801166139389902
818,0.1880815973323121
819,0.16258357370492285
820,0.2121412327305908
821,0.18949138210882732
822,0.17131115418833925
823,0.20750430973758455
824,0.17857861326757832
825,0.18685184115234904
826,0.17014544366331966
827,0.14981158922248253
828,0.1978222980407373
829,0.20089251062769778
830,0.155147905204162
831,0.147805795058362
832,0.19319262574889579
833,0.2135244571546233
834,0.1953289186408729
835,0.18676189743180946
836,0.19750395958371733
837,0.1620076759587104
838,0.2185373385531415
839,0.16816499106518065
840,0.17297637561947107
841,0.21076362912854255
842,0.1534004787617155
843,0.14376236988961444
844,0.17552943530365936
845,0.1601975470193238
846,0.1914751320366452
847,0.1690719026575119
848,0.15206909484391773
849,0.19303812134332277
850,0.20376523850778747
851,0.20048868969357608
852,0.16684294493449547
853,0.20307295582130638
854,0.163524738991515
855,0.16812006982828645
856,0.18762805553487932
857,0.18020916884317104
858,0.16715047586615966
859,0.16848778227039055
860,0.15678480924562896
861,0.19161236485624197
862,0.18854936811972187
863,0.18588047396550336
864,0.16630595551067986
865,0.15696482197741
866,0.21924641306758128
867,0.16735486898690563
868,0.22171068121563925
869,0.1636114932095155
870,0.18230517622632358
871,0.20130592534277983
872,0.20735108726883825
873,0.12420122979396336
874,0.17789502149226513
875,0.1370450355103089
876,0.22643752234824044
877,0.18356256363311207
878,0.20622422022351408
879,0.2147325192750791
880,0.18134745502177388
881,0.21537013842985073
882,0.20329894735296747
883,0.2019444893702605
884,0.1930662092481618
885,0.18174217080316243
886,0.17900063981211195
887,0.19086291143630316
888,0.1805576910447585
889,0.19580365531520022
890,0.16679157221704838
891,0.18521907697512113
892,0.17766060288583402
893,0.22401686988244582
894,0.18277754127350582
895,0.1903528193457767
896,0.2421859071841887
897,0.20603160824727684
898,0.19479059355202782
899,0.1978137227509154
900,0.18876957724761734
901,0.21214328273879748
902,0.1843480710990488
903,0.21010580541412024
904,0.22196484721003412
905,0.20290911128876124
906,0.2048811612438987
907,0.15809649340634627
908,0.18666842180434406
909,0.1908262616472302
910,0.1811078856942452
911,0.18834483378022002
912,0.2083308803862949
913,0.22864316687862404
914,0.19086690804102585
915,0.18238960889360656
916,0.1696611825138731
917,0.1779248603412118
918,0.17709483570886014
919,0.15899531765504368
920,0.22000105426840577
921,0.1349505873881454
922,0.1696032574725427
923,0.15475769151949684
924,0.22377921808702114
925,0.14406276258161804
926,0.1554859387483646
927,0.20867616586019364
928,0.2216413542402801
929,0.1839354634689486
930,0.15931713079589768
931,0.19194315725461594
932,0.16366238053294827
933,0.1771928794610205
934,0.20878311764861324
935,0.19001004385485828
936,0.22195882539908726
937,0.18562152917998354
938,0.1787623618719101
939,0.20849711804074564
940,0.18185882236346745
941,0.16332914970255427
942,0.22427194051488178
943,0.20419112731074696
944,0.1603204094816892
945,0.20081137685796724
946,0.20080037335597112
947,0.19034467027381127
948,0.18019703740429413
949,0.18046567047811143
950,0.18991504069684997
951,0.19899944336743508
952,0.17144348460805464
953,0.19772284398124368
954,0.1919901987794712
955,0.1539687660841442
956,0.18244747138462702
957,0.1836242182232435
958,0.17074428688168924
959,0.2228818829671786
960,0.15358444322953974
961,0.16055068887440227
962,0.18110095307441512
963,0.17353994388820462
964,0.22345414707435568
965,0.16274281422671794
966,0.193251457442146
967,0.1914662162957869
968,0.20776567065851587
969,0.18137640944758357
970,0.2113196447079683
971,0.17271072706002705
972,0.18771770633004436
973,0.16589495145089356
974,0.1845946888944316
975,0.15546812461294818
976,0.17118652724562317
977,0.1699986612561062
978,0.1997171967045818
979,0.202775262964169
980,0.1637894873086896
981,0.19993661174413518
982,0.20803970953892675
983,0.21372943854728418
984,0.16014967385983866
985,0.21458800919142834
986,0.145609876456383
987,0.20767587301559956
988,0.18759648568415135
989,0.18663759858310758
990,0.23176576374749483
991,0.18333843911702707
992,0.15311631529210537
993,0.17190762618154312
994,0.16110241444987752
995,0.17356566385233482
996,0.19633438643929826
997,0.1937882553603664
998,0.20921251610622835
